,covariate,oesophagus_theta,oesophagus_theta_0.025,oesophagus_theta_0.975,stomach_theta,stomach_theta_0.025,stomach_theta_0.975,colorectal_theta,colorectal_theta_0.025,colorectal_theta_0.975,liver_theta,liver_theta_0.025,liver_theta_0.975,pancreas_theta,pancreas_theta_0.025,pancreas_theta_0.975,lung_theta,lung_theta_0.025,lung_theta_0.975,melanoma_theta,melanoma_theta_0.025,melanoma_theta_0.975,breast_theta,breast_theta_0.025,breast_theta_0.975,cervix_uteri_theta,cervix_uteri_theta_0.025,cervix_uteri_theta_0.975,corpus_uteri_theta,corpus_uteri_theta_0.025,corpus_uteri_theta_0.975,ovary_theta,ovary_theta_0.025,ovary_theta_0.975,prostate_theta,prostate_theta_0.025,prostate_theta_0.975,testis_theta,testis_theta_0.025,testis_theta_0.975,kidney_theta,kidney_theta_0.025,kidney_theta_0.975,bladder_theta,bladder_theta_0.025,bladder_theta_0.975,brain_theta,brain_theta_0.025,brain_theta_0.975,thyroid_theta,thyroid_theta_0.025,thyroid_theta_0.975,non_hodgkin_lymphoma_theta,non_hodgkin_lymphoma_theta_0.025,non_hodgkin_lymphoma_theta_0.975,multiple_myeloma_theta,multiple_myeloma_theta_0.025,multiple_myeloma_theta_0.975,AML_theta,AML_theta_0.025,AML_theta_0.975,other_theta,other_theta_0.025,other_theta_0.975,death_theta,death_theta_0.025,death_theta_0.975
1222,R09 Other symptoms and signs involving the circulatory and respiratory systems,0.022213870659470558,-0.16802972555160522,0.21245752274990082,0.03651832789182663,-0.15437597036361694,0.2274126410484314,0.036763183772563934,-0.14558455348014832,0.21911096572875977,0.005874731577932835,-0.18312719464302063,0.19487671554088593,-0.013847710564732552,-0.20246988534927368,0.17477449774742126,-0.051759298890829086,-0.2389797568321228,0.13546119630336761,-0.033601753413677216,-0.22095215320587158,0.15374869108200073,-0.08583639562129974,-0.27403897047042847,0.10236620903015137,-0.0013621416874229908,-0.19128598272800446,0.18856175243854523,-0.023432765156030655,-0.21316607296466827,0.16630059480667114,0.0518881157040596,-0.13881444931030273,0.24259072542190552,0.030292363837361336,-0.15622547268867493,0.21681024134159088,-0.0029629988130182028,-0.19277572631835938,0.18684980273246765,-0.010685333050787449,-0.20015238225460052,0.17878174781799316,0.011170056648552418,-0.17764097452163696,0.19998113811016083,-0.016128648072481155,-0.20515315234661102,0.1728958934545517,0.0037122771609574556,-0.1863475739955902,0.19377218186855316,0.009251510724425316,-0.17917658388614655,0.19767962396144867,-0.0030090210493654013,-0.19255948066711426,0.18654149770736694,0.017472093924880028,-0.17279359698295593,0.20773783326148987,0.006855729501694441,-0.1905830204486847,0.20429453253746033,-0.07143993675708771,-0.26759642362594604,0.12471663951873779
1223,R10 Abdominal and pelvic pain,-0.014488046988844872,-0.19495311379432678,0.1659770905971527,0.06210879981517792,-0.11942379176616669,0.2436414510011673,-0.020442767068743706,-0.15325544774532318,0.11236993968486786,0.03883965685963631,-0.14295955002307892,0.22063890099525452,0.11225089430809021,-0.06390319764614105,0.28840503096580505,0.009513072669506073,-0.11199676245450974,0.13102293014526367,-0.00012365257134661078,-0.15372958779335022,0.1534823328256607,-0.01279486808925867,-0.12218624353408813,0.09659653156995773,-0.0003880917211063206,-0.1747686117887497,0.17399249970912933,-0.12128986418247223,-0.2986217141151428,0.05604200065135956,0.06607867032289505,-0.10608889907598495,0.23824629187583923,-0.004792372230440378,-0.1435520052909851,0.1339672952890396,0.013359707780182362,-0.17164207994937897,0.19836154580116272,-0.0013080911012366414,-0.1734916865825653,0.17087553441524506,-0.10431301593780518,-0.2835114598274231,0.07488547265529633,0.02964591234922409,-0.15010446310043335,0.2093963325023651,0.09147212654352188,-0.10128427296876907,0.2842285931110382,0.04507633298635483,-0.126105397939682,0.21625810861587524,0.01963111013174057,-0.16634640097618103,0.20560863614082336,0.02273721620440483,-0.17047443985939026,0.2159489542245865,0.026423385366797447,-0.1657227724790573,0.2185695767402649,-0.048628002405166626,-0.23000600934028625,0.13275007903575897
1224,R11 Nausea and vomiting,-0.01832609996199608,-0.2023993879556656,0.16574722528457642,-0.02663516253232956,-0.2111486792564392,0.15787839889526367,-0.023573793470859528,-0.2009601593017578,0.15381261706352234,0.00456445524469018,-0.17941595613956451,0.18854489922523499,0.005024308804422617,-0.17847470939159393,0.18852338194847107,-0.043378863483667374,-0.22855128347873688,0.1417936086654663,0.01263757050037384,-0.1702975630760193,0.19557273387908936,-0.0011676948051899672,-0.18130598962306976,0.17897062003612518,0.010515250265598297,-0.17301607131958008,0.19404664635658264,-0.007386781275272369,-0.19073519110679626,0.1759616732597351,0.03247181326150894,-0.15156099200248718,0.21650466322898865,0.017597921192646027,-0.16244849562644958,0.19764438271522522,0.014149630442261696,-0.1699182689189911,0.19821760058403015,0.0061921835877001286,-0.17728857696056366,0.18967297673225403,-0.003879930591210723,-0.18644003570079803,0.1786802113056183,0.01947878859937191,-0.1645951122045517,0.2035527229309082,0.025989627465605736,-0.1586635410785675,0.21064284443855286,0.03911242261528969,-0.14508698880672455,0.2233118712902069,-0.009395604953169823,-0.19324830174446106,0.1744571477174759,-0.0003238499630242586,-0.18419362604618073,0.18354599177837372,-0.00919641088694334,-0.2005615234375,0.18216873705387115,0.06651480495929718,-0.1224459558725357,0.25547564029693604
1225,R12 Heartburn,0.001337959780357778,-0.19704225659370422,0.19971823692321777,0.0043071238324046135,-0.19380751252174377,0.20242179930210114,0.002161964774131775,-0.19591231644153595,0.20023630559444427,-0.009594294242560863,-0.20802608132362366,0.18883755803108215,-0.008225705474615097,-0.20661725103855133,0.19016586244106293,-0.026009399443864822,-0.22230598330497742,0.17028725147247314,-0.006763330660760403,-0.20503222942352295,0.19150564074516296,-0.00421539880335331,-0.20219294726848602,0.19376221299171448,-0.0036932791117578745,-0.20204530656337738,0.1946587860584259,-0.0012466029729694128,-0.19937115907669067,0.19687800109386444,-0.004113286733627319,-0.20252853631973267,0.1943020224571228,-0.016103291884064674,-0.21406108140945435,0.18185453116893768,-0.005542880855500698,-0.20387551188468933,0.19278982281684875,0.00541306845843792,-0.19259010255336761,0.20341630280017853,-0.010767574422061443,-0.2092776745557785,0.18774256110191345,0.0009338957606814802,-0.19736160337924957,0.19922944903373718,-0.001649990095756948,-0.20008808374404907,0.19678813219070435,0.003767465939745307,-0.19413326680660248,0.20166823267936707,0.00396371353417635,-0.19411104917526245,0.20203851163387299,0.0031509757973253727,-0.19514602422714233,0.20144803822040558,-0.012405956164002419,-0.21920916438102722,0.19439730048179626,-0.009816707111895084,-0.21659445762634277,0.19696107506752014
1226,R13 Dysphagia,0.05036039650440216,-0.14403192698955536,0.24475277960300446,-0.01453990675508976,-0.2061833292245865,0.17710354924201965,-0.05723082646727562,-0.2484690546989441,0.13400745391845703,0.0023789829574525356,-0.18955492973327637,0.1943129450082779,-0.017770742997527122,-0.21041670441627502,0.17487527430057526,-0.04236403480172157,-0.23060040175914764,0.14587238430976868,0.013530975207686424,-0.1755327582359314,0.20259472727775574,0.016811780631542206,-0.1736028492450714,0.2072264552116394,-0.021474743261933327,-0.21436192095279694,0.17141246795654297,-0.0075069875456392765,-0.19929908215999603,0.18428517878055573,-0.025608379393815994,-0.2184130996465683,0.1671963781118393,0.02820892445743084,-0.1569758504629135,0.21339376270771027,0.010560587979853153,-0.18207111954689026,0.203192338347435,-0.03329996019601822,-0.2258349359035492,0.15923506021499634,0.010122578591108322,-0.18039339780807495,0.20063862204551697,-0.013310296460986137,-0.2053612470626831,0.1787407100200653,0.005893731489777565,-0.18672402203083038,0.19851155579090118,-0.01961059868335724,-0.2098778635263443,0.1706567108631134,-0.0031341426074504852,-0.1949698030948639,0.1887015700340271,0.007319010328501463,-0.18552672863006592,0.2001647651195526,0.04551786184310913,-0.15472649037837982,0.24576225876808167,0.12070301920175552,-0.07771757990121841,0.31912368535995483
1227,R14 Flatulence and related conditions,-0.002782639116048813,-0.1972413957118988,0.19167615473270416,-0.0022105295211076736,-0.1966925859451294,0.19227157533168793,-0.0074118576012551785,-0.20149117708206177,0.1866675168275833,-0.0001891993306344375,-0.19468078017234802,0.19430242478847504,0.006834800820797682,-0.1875121146440506,0.2011817842721939,-0.009791795164346695,-0.20424649119377136,0.18466295301914215,-0.00039359883521683514,-0.1952206939458847,0.1944335401058197,0.012068201787769794,-0.18153880536556244,0.20567524433135986,-0.004106294829398394,-0.19870175421237946,0.19048921763896942,-0.0005578127456828952,-0.1951182335615158,0.1940026581287384,0.0026561920531094074,-0.1917410045862198,0.1970534324645996,0.022171903401613235,-0.17268578708171844,0.2170296460390091,-0.003938630223274231,-0.19835630059242249,0.1904790848493576,-0.0004787475918419659,-0.19491933286190033,0.19396190345287323,-0.006059849634766579,-0.20044730603694916,0.18832767009735107,-0.0036760123912245035,-0.19811393320560455,0.1907619833946228,-0.003607021411880851,-0.19807632267475128,0.19086232781410217,0.0013022528728470206,-0.19331403076648712,0.19591858983039856,-0.0001361898030154407,-0.19461102783679962,0.19433869421482086,-0.0005182120949029922,-0.19500622153282166,0.19396981596946716,-0.001937367022037506,-0.204816997051239,0.20094230771064758,0.0031936645973473787,-0.19956590235233307,0.20595327019691467
1228,R15 Faecal incontinence,0.009163063950836658,-0.16840393841266632,0.18673011660575867,0.01066265907138586,-0.16685263812541962,0.18817800283432007,-0.042892586439847946,-0.2174147367477417,0.1316296011209488,-0.00015680832439102232,-0.17765378952026367,0.17734022438526154,-0.029763197526335716,-0.20707516372203827,0.1475488245487213,0.016605805605649948,-0.1572074145078659,0.19041907787322998,0.00941015686839819,-0.16654899716377258,0.1853693425655365,0.029476478695869446,-0.1418418139219284,0.20079481601715088,0.0014637488638982177,-0.17636200785636902,0.1792895644903183,0.014696952886879444,-0.16211901605129242,0.19151298701763153,0.0146732646971941,-0.162541925907135,0.1918884962797165,0.01828686334192753,-0.15831619501113892,0.19488999247550964,0.002344484906643629,-0.17574115097522736,0.18043017387390137,0.002658603712916374,-0.1748126894235611,0.18012996017932892,-0.01567927375435829,-0.19258147478103638,0.16122297942638397,0.01342705450952053,-0.1644664704799652,0.19132062792778015,0.0006113609415479004,-0.1773836612701416,0.17860643565654755,0.017603840678930283,-0.159093976020813,0.19430169463157654,0.03498736023902893,-0.1442132145166397,0.21418799459934235,-0.0035444102250039577,-0.1815475970506668,0.1744588166475296,0.0034574337769299746,-0.18148289620876312,0.18839779496192932,-0.04553079232573509,-0.230083167552948,0.1390216052532196
1229,"R16 Hepatomegaly and splenomegaly, not elsewhere classified",-0.000786646269261837,-0.2001008242368698,0.19852755963802338,-0.004798537120223045,-0.20430298149585724,0.19470594823360443,0.03639797866344452,-0.16081321239471436,0.23360921442508698,0.058875907212495804,-0.14262427389621735,0.26037612557411194,-0.0042007737793028355,-0.20213036239147186,0.19372884929180145,0.086783267557621,-0.11138544231653214,0.2849520146846771,-0.005509655456990004,-0.20389887690544128,0.1928796023130417,0.025241009891033173,-0.1735493242740631,0.22403138875961304,0.007083517964929342,-0.19227874279022217,0.2064458429813385,0.00607005599886179,-0.19333991408348083,0.20548009872436523,-0.0005992145161144435,-0.20000967383384705,0.19881129264831543,-0.025810208171606064,-0.22444425523281097,0.17282387614250183,-0.00036076828837394714,-0.20003892481327057,0.19931742548942566,-0.00270300405099988,-0.2024046778678894,0.1969987154006958,0.007075731176882982,-0.1921483725309372,0.20629987120628357,0.011529975570738316,-0.18797723948955536,0.2110372632741928,-0.006478411145508289,-0.20611236989498138,0.19315558671951294,0.06291289627552032,-0.13829223811626434,0.2641180753707886,0.0030128303915262222,-0.19614563882350922,0.20217138528823853,0.044910918921232224,-0.15628205239772797,0.24610395729541779,0.03712180256843567,-0.17088688910007477,0.24513055384159088,0.09549576044082642,-0.11175376176834106,0.3027453124523163
1230,R17 Unspecified jaundice,0.013484963215887547,-0.17315952479839325,0.20012950897216797,0.008855470456182957,-0.17771437764167786,0.1954253613948822,-0.041414935141801834,-0.22611455619335175,0.14328473806381226,0.03789140656590462,-0.14989560842514038,0.2256784737110138,0.11471635848283768,-0.07884415239095688,0.3082769215106964,-0.03958399221301079,-0.22775894403457642,0.14859099686145782,-0.015278831124305725,-0.2025357335805893,0.17197811603546143,0.005459435284137726,-0.18024179339408875,0.19116070866584778,-0.0050807842053473,-0.19211708009243011,0.18195556104183197,-0.001194780576042831,-0.18740405142307281,0.185014545917511,-0.02154633402824402,-0.2088346630334854,0.16574203968048096,0.011206818744540215,-0.17398570477962494,0.19639939069747925,-0.007938959635794163,-0.19481834769248962,0.17894044518470764,-0.0030359916854649782,-0.18899351358413696,0.18292157351970673,0.005693931598216295,-0.1798165887594223,0.1912045031785965,-0.0018228281987830997,-0.18829818069934845,0.18465256690979004,-0.005629192106425762,-0.19264738261699677,0.18138903379440308,0.03451790288090706,-0.15364904701709747,0.22268487513065338,-0.00279592489823699,-0.18965403735637665,0.18406224250793457,0.004236059263348579,-0.18268196284770966,0.1911541223526001,0.020867401733994484,-0.1736975461244583,0.21543243527412415,0.12006295472383499,-0.07369353622198105,0.3138194978237152
1231,R18 Ascites,0.04603483900427818,-0.14010140299797058,0.23217113316059113,0.01396992988884449,-0.16880206763744354,0.1967419683933258,0.014710769057273865,-0.16825446486473083,0.19767604768276215,0.2126295417547226,0.01802973449230194,0.40722939372062683,0.04376726970076561,-0.14009696245193481,0.2276315540075302,0.027505693957209587,-0.1518096625804901,0.20682109892368317,-0.010244176723062992,-0.19324225187301636,0.1727539449930191,0.020242081955075264,-0.16222113370895386,0.20270535349845886,0.0055702729150652885,-0.17801979184150696,0.18916040658950806,0.015125262551009655,-0.1684449166059494,0.19869548082351685,0.02395087666809559,-0.15973500907421112,0.20763680338859558,-0.05468522384762764,-0.23994451761245728,0.13057413697242737,-0.00592385046184063,-0.1892579197883606,0.17741025984287262,0.009930606000125408,-0.17361310124397278,0.19347438216209412,-0.021137511357665062,-0.2048509567975998,0.16257598996162415,0.02061322145164013,-0.16320089995861053,0.20442740619182587,-0.006346223875880241,-0.18966273963451385,0.17697033286094666,0.004603308159857988,-0.178597554564476,0.1878042221069336,0.0013859870377928019,-0.18187546730041504,0.18464750051498413,0.002750225830823183,-0.18087759613990784,0.1863781213760376,0.05583770200610161,-0.13534905016422272,0.2470245063304901,0.4900254011154175,0.30121880769729614,0.6788320541381836
1232,R19 Other symptoms and signs involving the digestive system and abdomen,-0.024530010297894478,-0.21911993622779846,0.1700599640607834,-0.01758556067943573,-0.21159711480140686,0.17642603814601898,-0.20906437933444977,-0.40763503313064575,-0.010493695735931396,-0.0013624068815261126,-0.1960441768169403,0.1933193951845169,-0.0046384516172111034,-0.19770468771457672,0.1884278506040573,0.01020896341651678,-0.17020291090011597,0.19062088429927826,0.03253703936934471,-0.16128575801849365,0.22635987401008606,-0.026259293779730797,-0.2121676802635193,0.15964914858341217,-0.034290529787540436,-0.23050475120544434,0.16192370653152466,-0.04837670549750328,-0.24510176479816437,0.14834840595722198,-0.015819169580936432,-0.20963874459266663,0.17800045013427734,0.032798103988170624,-0.15538936853408813,0.22098562121391296,0.008618840016424656,-0.18709126114845276,0.2043289989233017,0.043159108608961105,-0.15261968970298767,0.23893795907497406,-0.019716612994670868,-0.21361199021339417,0.174178808927536,-0.01163893286138773,-0.20635347068309784,0.18307563662528992,-0.002647716784849763,-0.19859330356121063,0.19329790771007538,-0.0018471135990694165,-0.19548188149929047,0.1917877048254013,-0.022023743018507957,-0.21762299537658691,0.17357559502124786,0.02385891228914261,-0.1725289225578308,0.220246821641922,0.04417230561375618,-0.15939012169837952,0.24773477017879486,-0.07972849905490875,-0.28205960988998413,0.1226026713848114
1233,R20 Disturbances of skin sensation,-0.0030884218867868185,-0.18146300315856934,0.1752862185239792,0.004682647064328194,-0.1741345226764679,0.18349985778331757,-0.0026720184832811356,-0.17959187924861908,0.1742478907108307,0.006730474531650543,-0.17160946130752563,0.1850704550743103,0.006967418827116489,-0.1709539145231247,0.1848888248205185,-0.006560053676366806,-0.18441684544086456,0.17129677534103394,0.00040805412572808564,-0.17741498351097107,0.1782311499118805,-0.0027566098142415285,-0.1774410754442215,0.17192791402339935,-0.008228795602917671,-0.18622085452079773,0.16976331174373627,-0.006137835793197155,-0.1846088469028473,0.172333225607872,0.0011122889118269086,-0.1762123852968216,0.1784369945526123,-0.0037874202243983746,-0.18242527544498444,0.1748504787683487,0.014552437700331211,-0.16385747492313385,0.1929624080657959,0.0002701728662941605,-0.1778000444173813,0.17834043502807617,-0.005995838902890682,-0.18398143351078033,0.1719897985458374,-0.00753225851804018,-0.18601903319358826,0.17095457017421722,-0.0059114922769367695,-0.18427135050296783,0.17244839668273926,0.009804949164390564,-0.1676735132932663,0.187283456325531,0.01682005077600479,-0.16148695349693298,0.19512709975242615,-0.012965471483767033,-0.1913403868675232,0.16540949046611786,0.003326460486277938,-0.18228815495967865,0.1889411211013794,-0.03681095689535141,-0.22229692339897156,0.14867505431175232
